Order,Delegate,Speech_Topic_Num,Speech_Topic_Name,Speech_Length,Day_Num,Day_Date,Volume,Pg_Num,Previous_Speaker,State,Southern_State,Delegate_Ideology,Abs_Delegate_Ideology,Delegate_Ideology_Sq,Delegate_Attend,Delegate_Age,Delegate_Slave,Delegate_College,Delegate_Leg_Exp,
1398,Mason_George,72,Motion to commit,13,63,18-Aug,2,327,Pinckney_C,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1399,Sherman_Roger,55,Monetary policy,42,63,18-Aug,2,327,Mason_George,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1400,Ellsworth_Oliver,55,Monetary policy,25,63,18-Aug,2,327,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1401,Pinckney_C,55,Monetary policy,38,63,18-Aug,2,327,Ellsworth_Oliver,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1402,King_Rufus,55,Monetary policy,120,63,18-Aug,2,327,Pinckney_C,MA,0,1,1,1,83,32,0,1,5,
1403,King_Rufus,55,Monetary policy,20,63,18-Aug,2,328,King_Rufus,MA,0,1,1,1,83,32,0,1,5,
1404,Williamson_Hugh,55,Monetary policy,4,63,18-Aug,2,328,King_Rufus,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1405,Rutledge_John,75,Other procedural motion,70,63,18-Aug,2,328,Williamson_Hugh,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1406,Ellsworth_Oliver,31,Executive composition and process,61,63,18-Aug,2,328,Rutledge_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1407,Pinckney_C,31,Executive composition and process,67,63,18-Aug,2,329,Ellsworth_Oliver,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1408,Gerry_Elbridge,31,Executive composition and process,48,63,18-Aug,2,329,Pinckney_C,MA,0,-1,1,1,79,43,0,1,13,
1409,Dickinson_John,31,Executive composition and process,30,63,18-Aug,2,329,Gerry_Elbridge,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1410,Gorham_Nathaniel,51,Defense policy,7,63,18-Aug,2,329,Dickinson_John,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
1411,Gerry_Elbridge,51,Defense policy,145,63,18-Aug,2,329,Gorham_Nathaniel,MA,0,-1,1,1,79,43,0,1,13,
1412,Martin_Luther,51,Defense policy,17,63,18-Aug,2,330,Gerry_Elbridge,MD,1,-1,1,1,57,39,1,1,3,
1413,Gerry_Elbridge,51,Defense policy,4,63,18-Aug,2,330,Martin_Luther,MA,0,-1,1,1,79,43,0,1,13,
1414,Pinckney_CC,51,Defense policy,17,63,18-Aug,2,330,Gerry_Elbridge,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
1415,Gerry_Elbridge,51,Defense policy,13,63,18-Aug,2,330,Pinckney_CC,MA,0,-1,1,1,79,43,0,1,13,
1416,Williamson_Hugh,51,Defense policy,19,63,18-Aug,2,330,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1417,Langdon_John,51,Defense policy,13,63,18-Aug,2,330,Williamson_Hugh,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1418,Dayton_Jonathan,51,Defense policy,33,63,18-Aug,2,330,Langdon_John,NJ,0,-0.42,0.42,0.1764,64,26,0,1,2,
1419,Mason_George,51,Defense policy,43,63,18-Aug,2,330,Dayton_Jonathan,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1420,Pinckney_CC,51,Defense policy,37,63,18-Aug,2,330,Mason_George,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
1421,Ellsworth_Oliver,51,Defense policy,149,63,18-Aug,2,330,Pinckney_CC,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1422,Sherman_Roger,51,Defense policy,4,63,18-Aug,2,331,Ellsworth_Oliver,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1423,Dickinson_John,51,Defense policy,53,63,18-Aug,2,331,Sherman_Roger,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1424,Butler_Pierce,51,Defense policy,20,63,18-Aug,2,331,Dickinson_John,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
1425,Mason_George,51,Defense policy,75,63,18-Aug,2,331,Butler_Pierce,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1426,Pinckney_CC,51,Defense policy,36,63,18-Aug,2,331,Mason_George,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
1427,Langdon_John,51,Defense policy,38,63,18-Aug,2,331,Pinckney_CC,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1428,Madison_James,51,Defense policy,104,63,18-Aug,2,332,Langdon_John,VA,1,1,1,1,85,36,1,1,10,
1429,Ellsworth_Oliver,51,Defense policy,60,63,18-Aug,2,332,Madison_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1430,Pinckney_C,51,Defense policy,68,63,18-Aug,2,332,Ellsworth_Oliver,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1431,Sherman_Roger,51,Defense policy,47,63,18-Aug,2,332,Pinckney_C,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1432,Gerry_Elbridge,42,General powers of the national government,54,63,18-Aug,2,332,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
1433,Mason_George,51,Defense policy,35,63,18-Aug,2,332,Gerry_Elbridge,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1434,Read_George,51,Defense policy,45,63,18-Aug,2,333,Mason_George,DE,0,1,1,1,85,53,0,0,23,
1435,Pinckney_C,72,Motion to commit,491,64,20-Aug,2,341,9,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1436,Morris_Gouverneur,72,Motion to commit,539,64,20-Aug,2,342,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1437,Pinckney_C,72,Motion to commit,4,64,20-Aug,2,342,Morris_Gouverneur,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1438,Gerry_Elbridge,72,Motion to commit,25,64,20-Aug,2,344,Pinckney_C,MA,0,-1,1,1,79,43,0,1,13,
1439,Mason_George,54,Spending and taxation policy,99,64,20-Aug,2,344,Gerry_Elbridge,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1440,Ellsworth_Oliver,54,Spending and taxation policy,28,64,20-Aug,2,344,Mason_George,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1441,Morris_Gouverneur,54,Spending and taxation policy,20,64,20-Aug,2,344,Ellsworth_Oliver,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1442,Gerry_Elbridge,54,Spending and taxation policy,9,64,20-Aug,2,344,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
1443,Madison_James,22,Legislative powers,27,64,20-Aug,2,345,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
1444,Pinckney_C,22,Legislative powers,4,64,20-Aug,2,345,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1445,Morris_Gouverneur,22,Legislative powers,8,64,20-Aug,2,345,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1446,Wilson_James,22,Legislative powers,8,64,20-Aug,2,345,Morris_Gouverneur,PA,0,1,1,1,85,45,0,1,8,
1447,Rutledge_John,22,Legislative powers,8,64,20-Aug,2,345,Wilson_James,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1448,Ellsworth_Oliver,22,Legislative powers,8,64,20-Aug,2,345,Rutledge_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1449,Madison_James,22,Legislative powers,70,64,20-Aug,2,345,Ellsworth_Oliver,VA,1,1,1,1,85,36,1,1,10,
1450,Mason_George,22,Legislative powers,8,64,20-Aug,2,345,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1451,Morris_Gouverneur,22,Legislative powers,48,64,20-Aug,2,345,Mason_George,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1452,Randolph_Edmund,22,Legislative powers,26,64,20-Aug,2,345,Morris_Gouverneur,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
1453,Ellsworth_Oliver,22,Legislative powers,13,64,20-Aug,2,346,Randolph_Edmund,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1454,Morris_Gouverneur,22,Legislative powers,28,64,20-Aug,2,346,Ellsworth_Oliver,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1455,Wilson_James,22,Legislative powers,19,64,20-Aug,2,346,Morris_Gouverneur,PA,0,1,1,1,85,45,0,1,8,
1456,Dickinson_John,22,Legislative powers,61,64,20-Aug,2,346,Wilson_James,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1457,Johnson_WilliamSamuel,22,Legislative powers,47,64,20-Aug,2,346,Dickinson_John,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
1458,Madison_James,22,Legislative powers,74,64,20-Aug,2,346,Johnson_WilliamSamuel,VA,1,1,1,1,85,36,1,1,10,
1459,Wilson_James,22,Legislative powers,18,64,20-Aug,2,346,Madison_James,PA,0,1,1,1,85,45,0,1,8,
1460,Johnson_WilliamSamuel,22,Legislative powers,4,64,20-Aug,2,346,Wilson_James,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
1461,Madison_James,22,Legislative powers,29,64,20-Aug,2,347,Johnson_WilliamSamuel,VA,1,1,1,1,85,36,1,1,10,
1462,Ellsworth_Oliver,22,Legislative powers,22,64,20-Aug,2,347,Madison_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1463,Johnson_WilliamSamuel,22,Legislative powers,39,64,20-Aug,2,347,Ellsworth_Oliver,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
1464,Mason_George,22,Legislative powers,50,64,20-Aug,2,347,Johnson_WilliamSamuel,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1465,Johnson_WilliamSamuel,22,Legislative powers,15,64,20-Aug,2,347,Mason_George,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
1466,King_Rufus,22,Legislative powers,26,64,20-Aug,2,347,Johnson_WilliamSamuel,MA,0,1,1,1,83,32,0,1,5,
1467,Morris_Gouverneur,73,Motion to postpone,110,64,20-Aug,2,347,King_Rufus,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1468,Randolph_Edmund,73,Motion to postpone,4,64,20-Aug,2,347,Morris_Gouverneur,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
1469,Franklin_Benjamin,22,Legislative powers,22,64,20-Aug,2,348,Randolph_Edmund,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
1470,Wilson_James,22,Legislative powers,30,64,20-Aug,2,348,Franklin_Benjamin,PA,0,1,1,1,85,45,0,1,8,
1471,King_Rufus,42,General powers of the national government,23,64,20-Aug,2,348,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
1472,Broom_Jacob,42,General powers of the national government,4,64,20-Aug,2,348,King_Rufus,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
1473,Wilson_James,42,General powers of the national government,48,64,20-Aug,2,348,Broom_Jacob,PA,0,1,1,1,85,45,0,1,8,
1474,King_Rufus,42,General powers of the national government,31,64,20-Aug,2,348,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
1475,Wilson_James,42,General powers of the national government,19,64,20-Aug,2,348,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
1476,King_Rufus,42,General powers of the national government,30,64,20-Aug,2,349,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
1477,Sherman_Roger,42,General powers of the national government,22,64,20-Aug,2,349,King_Rufus,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1478,Ellsworth_Oliver,42,General powers of the national government,30,64,20-Aug,2,349,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1479,Dickinson_John,42,General powers of the national government,26,64,20-Aug,2,349,Ellsworth_Oliver,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1480,Wilson_James,42,General powers of the national government,12,64,20-Aug,2,349,Dickinson_John,PA,0,1,1,1,85,45,0,1,8,
1481,Ellsworth_Oliver,42,General powers of the national government,4,64,20-Aug,2,349,Wilson_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1482,Madison_James,42,General powers of the national government,38,64,20-Aug,2,349,Ellsworth_Oliver,VA,1,1,1,1,85,36,1,1,10,
1483,Morris_Gouverneur,42,General powers of the national government,36,64,20-Aug,2,349,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1484,Madison_James,42,General powers of the national government,4,64,20-Aug,2,349,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
1485,Mason_George,42,General powers of the national government,28,64,20-Aug,2,349,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1486,Martin_Luther,42,General powers of the national government,12,64,20-Aug,2,349,Mason_George,MD,1,-1,1,1,57,39,1,1,3,
1487,Ellsworth_Oliver,56,Other policy,22,64,20-Aug,2,350,Martin_Luther,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1488,King_Rufus,54,Spending and taxation policy,12,64,20-Aug,2,350,Ellsworth_Oliver,MA,0,1,1,1,83,32,0,1,5,
1489,Gerry_Elbridge,54,Spending and taxation policy,60,64,20-Aug,2,350,King_Rufus,MA,0,-1,1,1,79,43,0,1,13,
1490,Langdon_John,54,Spending and taxation policy,14,64,20-Aug,2,350,Gerry_Elbridge,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1491,Carroll_Daniel,54,Spending and taxation policy,19,64,20-Aug,2,350,Langdon_John,MD,1,-0.19,0.19,0.0361,51,57,1,1,7,
1492,Livingston_William,42,General powers of the national government,104,65,21-Aug,2,355,9,NJ,0,-0.76,0.76,0.5776,60,63,0,1,6,
1493,Gerry_Elbridge,54,Spending and taxation policy,105,65,21-Aug,2,356,Livingston_William,MA,0,-1,1,1,79,43,0,1,13,
1494,Sherman_Roger,54,Spending and taxation policy,15,65,21-Aug,2,356,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1495,Ellsworth_Oliver,75,Other procedural motion,14,65,21-Aug,2,356,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1496,Dickinson_John,73,Motion to postpone,48,65,21-Aug,2,356,Ellsworth_Oliver,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1497,Sherman_Roger,73,Motion to postpone,19,65,21-Aug,2,356,Dickinson_John,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1498,Dickinson_John,73,Motion to postpone,4,65,21-Aug,2,356,Sherman_Roger,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1499,Sherman_Roger,55,Monetary policy,44,65,21-Aug,2,357,Dickinson_John,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1500,Morris_Gouverneur,55,Monetary policy,4,65,21-Aug,2,357,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1501,Gorham_Nathaniel,55,Monetary policy,30,65,21-Aug,2,357,Morris_Gouverneur,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
1502,Sherman_Roger,55,Monetary policy,13,65,21-Aug,2,357,Gorham_Nathaniel,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1503,Ellsworth_Oliver,55,Monetary policy,25,65,21-Aug,2,357,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1504,Sherman_Roger,55,Monetary policy,4,65,21-Aug,2,357,Ellsworth_Oliver,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1505,Williamson_Hugh,55,Monetary policy,25,65,21-Aug,2,357,Sherman_Roger,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1506,Carroll_Daniel,55,Monetary policy,26,65,21-Aug,2,357,Williamson_Hugh,MD,1,-0.19,0.19,0.0361,51,57,1,1,7,
1507,Mason_George,22,Legislative powers,39,65,21-Aug,2,357,Carroll_Daniel,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1508,Gerry_Elbridge,54,Spending and taxation policy,56,65,21-Aug,2,357,Mason_George,MA,0,-1,1,1,79,43,0,1,13,
1509,Ellsworth_Oliver,54,Spending and taxation policy,92,65,21-Aug,2,358,Gerry_Elbridge,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1510,Madison_James,54,Spending and taxation policy,28,65,21-Aug,2,358,Ellsworth_Oliver,VA,1,1,1,1,85,36,1,1,10,
1511,Read_George,54,Spending and taxation policy,22,65,21-Aug,2,358,Madison_James,DE,0,1,1,1,85,53,0,0,23,
1512,Williamson_Hugh,54,Spending and taxation policy,4,65,21-Aug,2,358,Read_George,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1513,Langdon_John,25,Legislative apportionment,24,65,21-Aug,2,358,Williamson_Hugh,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1514,Butler_Pierce,54,Spending and taxation policy,12,65,21-Aug,2,358,Langdon_John,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
1515,King_Rufus,22,Legislative powers,17,65,21-Aug,2,358,Butler_Pierce,MA,0,1,1,1,83,32,0,1,5,
1516,Martin_Luther,54,Spending and taxation policy,138,65,21-Aug,2,359,King_Rufus,MD,1,-1,1,1,57,39,1,1,3,
1517,McHenry_James,54,Spending and taxation policy,4,65,21-Aug,2,359,Martin_Luther,MD,1,-0.28,0.28,0.0784,40,33,0,1,6,
1518,Langdon_John,54,Spending and taxation policy,69,65,21-Aug,2,359,McHenry_James,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1519,Ellsworth_Oliver,54,Spending and taxation policy,121,65,21-Aug,2,359,Langdon_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1520,Williamson_Hugh,54,Spending and taxation policy,44,65,21-Aug,2,360,Ellsworth_Oliver,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1521,Morris_Gouverneur,54,Spending and taxation policy,202,65,21-Aug,2,360,Williamson_Hugh,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1522,Butler_Pierce,54,Spending and taxation policy,14,65,21-Aug,2,360,Morris_Gouverneur,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
1523,Langdon_John,54,Spending and taxation policy,17,65,21-Aug,2,361,Butler_Pierce,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1524,Dickinson_John,54,Spending and taxation policy,41,65,21-Aug,2,361,Langdon_John,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1525,Sherman_Roger,54,Spending and taxation policy,32,65,21-Aug,2,361,Dickinson_John,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1526,Madison_James,54,Spending and taxation policy,220,65,21-Aug,2,361,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
1527,Ellsworth_Oliver,54,Spending and taxation policy,12,65,21-Aug,2,361,Madison_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1528,McHenry_James,54,Spending and taxation policy,11,65,21-Aug,2,362,Ellsworth_Oliver,MD,1,-0.28,0.28,0.0784,40,33,0,1,6,
1529,Wilson_James,54,Spending and taxation policy,107,65,21-Aug,2,362,McHenry_James,PA,0,1,1,1,85,45,0,1,8,
1530,Gerry_Elbridge,54,Spending and taxation policy,71,65,21-Aug,2,362,Wilson_James,MA,0,-1,1,1,79,43,0,1,13,
1531,Fitzsimons_Thomas,54,Spending and taxation policy,55,65,21-Aug,2,362,Gerry_Elbridge,PA,0,0.7,0.7,0.49,85,46,0,0,4,
1532,Mason_George,54,Spending and taxation policy,177,65,21-Aug,2,362,Fitzsimons_Thomas,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1533,Clymer_George,54,Spending and taxation policy,114,65,21-Aug,2,363,Mason_George,PA,0,0.74,0.74,0.5476,84,48,0,0,14,
1534,Madison_James,54,Spending and taxation policy,32,65,21-Aug,2,363,Clymer_George,VA,1,1,1,1,85,36,1,1,10,
1535,Wilson_James,54,Spending and taxation policy,4,65,21-Aug,2,363,Madison_James,PA,0,1,1,1,85,45,0,1,8,
1536,Martin_Luther,54,Spending and taxation policy,98,65,21-Aug,2,364,Wilson_James,MD,1,-1,1,1,57,39,1,1,3,
1537,Rutledge_John,54,Spending and taxation policy,99,65,21-Aug,2,364,Martin_Luther,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1538,Ellsworth_Oliver,54,Spending and taxation policy,73,65,21-Aug,2,364,Rutledge_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1539,Pinckney_C,54,Spending and taxation policy,67,65,21-Aug,2,364,Ellsworth_Oliver,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1540,Sherman_Roger,54,Spending and taxation policy,110,66,22-Aug,2,369,9,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1541,Mason_George,54,Spending and taxation policy,334,66,22-Aug,2,370,Sherman_Roger,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1542,Ellsworth_Oliver,54,Spending and taxation policy,154,66,22-Aug,2,370,Mason_George,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1543,Pinckney_C,54,Spending and taxation policy,92,66,22-Aug,2,371,Ellsworth_Oliver,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1544,Pinckney_CC,54,Spending and taxation policy,172,66,22-Aug,2,371,Pinckney_C,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
1545,Baldwin_Abraham,54,Spending and taxation policy,151,66,22-Aug,2,372,Pinckney_CC,GA,1,0.27,0.27,0.0729,72,32,0,1,5,
1546,Wilson_James,54,Spending and taxation policy,62,66,22-Aug,2,372,Baldwin_Abraham,PA,0,1,1,1,85,45,0,1,8,
1547,Gerry_Elbridge,54,Spending and taxation policy,27,66,22-Aug,2,372,Wilson_James,MA,0,-1,1,1,79,43,0,1,13,
1548,Dickinson_John,54,Spending and taxation policy,113,66,22-Aug,2,372,Gerry_Elbridge,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1549,Williamson_Hugh,54,Spending and taxation policy,84,66,22-Aug,2,373,Dickinson_John,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1550,King_Rufus,54,Spending and taxation policy,79,66,22-Aug,2,373,Williamson_Hugh,MA,0,1,1,1,83,32,0,1,5,
1551,Langdon_John,54,Spending and taxation policy,46,66,22-Aug,2,373,King_Rufus,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1552,Pinckney_CC,72,Motion to commit,65,66,22-Aug,2,373,Langdon_John,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
1553,Rutledge_John,72,Motion to commit,64,66,22-Aug,2,373,Pinckney_CC,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1554,Morris_Gouverneur,72,Motion to commit,30,66,22-Aug,2,374,Rutledge_John,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1555,Butler_Pierce,54,Spending and taxation policy,12,66,22-Aug,2,374,Morris_Gouverneur,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
1556,Sherman_Roger,54,Spending and taxation policy,77,66,22-Aug,2,374,Butler_Pierce,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1557,Read_George,72,Motion to commit,15,66,22-Aug,2,374,Sherman_Roger,DE,0,1,1,1,85,53,0,0,23,
1558,Sherman_Roger,72,Motion to commit,13,66,22-Aug,2,374,Read_George,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1559,Randolph_Edmund,72,Motion to commit,85,66,22-Aug,2,374,Sherman_Roger,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
1560,Pinckney_C,72,Motion to commit,17,66,22-Aug,2,374,Randolph_Edmund,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1561,Langdon_John,72,Motion to commit,4,66,22-Aug,2,374,Pinckney_C,NH,0,0.58,0.58,0.3364,39,46,0,0,8,
1562,Gorham_Nathaniel,72,Motion to commit,59,66,22-Aug,2,374,Langdon_John,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
1563,Wilson_James,72,Motion to commit,13,66,22-Aug,2,375,Gorham_Nathaniel,PA,0,1,1,1,85,45,0,1,8,
1564,Ellsworth_Oliver,72,Motion to commit,63,66,22-Aug,2,375,Wilson_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1565,Rutledge_John,42,General powers of the national government,409,66,22-Aug,2,375,Ellsworth_Oliver,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1566,Gerry_Elbridge,22,Legislative powers,29,66,22-Aug,2,375,Rutledge_John,MA,0,-1,1,1,79,43,0,1,13,
1567,McHenry_James,22,Legislative powers,4,66,22-Aug,2,375,Gerry_Elbridge,MD,1,-0.28,0.28,0.0784,40,33,0,1,6,
1568,Gerry_Elbridge,22,Legislative powers,38,66,22-Aug,2,375,McHenry_James,MA,0,-1,1,1,79,43,0,1,13,
1569,Morris_Gouverneur,22,Legislative powers,17,66,22-Aug,2,376,Gerry_Elbridge,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1570,Ellsworth_Oliver,22,Legislative powers,30,66,22-Aug,2,376,Morris_Gouverneur,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1571,Wilson_James,22,Legislative powers,42,66,22-Aug,2,376,Ellsworth_Oliver,PA,0,1,1,1,85,45,0,1,8,
1572,Carroll_Daniel,22,Legislative powers,33,66,22-Aug,2,376,Wilson_James,MD,1,-0.19,0.19,0.0361,51,57,1,1,7,
1573,Wilson_James,22,Legislative powers,35,66,22-Aug,2,376,Carroll_Daniel,PA,0,1,1,1,85,45,0,1,8,
1574,Williamson_Hugh,22,Legislative powers,34,66,22-Aug,2,376,Wilson_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1575,Johnson_WilliamSamuel,22,Legislative powers,13,66,22-Aug,2,376,Williamson_Hugh,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
1576,Rutledge_John,22,Legislative powers,6,66,22-Aug,2,376,Johnson_WilliamSamuel,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1577,Ellsworth_Oliver,22,Legislative powers,30,66,22-Aug,2,377,Rutledge_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1578,Randolph_Edmund,22,Legislative powers,29,66,22-Aug,2,377,Ellsworth_Oliver,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
1579,Madison_James,22,Legislative powers,44,66,22-Aug,2,377,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
1580,Gerry_Elbridge,22,Legislative powers,26,66,22-Aug,2,377,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
1581,Morris_Gouverneur,22,Legislative powers,20,66,22-Aug,2,377,Gerry_Elbridge,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1582,Sherman_Roger,51,Defense policy,28,67,23-Aug,2,385,9,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1583,Ellsworth_Oliver,51,Defense policy,50,67,23-Aug,2,385,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
1584,King_Rufus,51,Defense policy,32,67,23-Aug,2,385,Ellsworth_Oliver,MA,0,1,1,1,83,32,0,1,5,
1585,Sherman_Roger,51,Defense policy,4,67,23-Aug,2,385,King_Rufus,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1586,Gerry_Elbridge,51,Defense policy,47,67,23-Aug,2,385,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
1587,Madison_James,51,Defense policy,24,67,23-Aug,2,385,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
1588,King_Rufus,51,Defense policy,52,67,23-Aug,2,385,Madison_James,MA,0,1,1,1,83,32,0,1,5,
1589,Dayton_Jonathan,73,Motion to postpone,74,67,23-Aug,2,385,King_Rufus,NJ,0,-0.42,0.42,0.1764,64,26,0,1,2,
